sale_id,date,product_code,quantity,unit_price,discount_pct,discount_value,total,payment_type,seller_name
1261,2024-07-17,P005,3,180,0.1,0.54,539.46,pix,Bruno
1262,2024-07-17,P002,2,50,13.58,13.58,86.42,cartao_credito,Ana
1263,2024-07-17,P004,2,900,2.61,46.98,1753.02,cartao_credito,Ana
1264,2024-07-17,P002,2,50,9.39,9.39,90.61,pix,Carla
1265,2024-07-17,P002,1,50,1.73,0.86,49.13,pix,Ana
1266,2024-07-17,P001,3,3500,7.84,823.2,9676.8,dinheiro,Ana
1267,2024-07-17,P005,1,180,2.19,3.94,176.06,cartao_credito,Carla
1268,2024-07-18,P001,1,3500,1.15,40.25,3459.75,dinheiro,Bruno
1269,2024-07-18,P001,2,3500,7.9,553.0,6447.0,pix,Ana
1270,2024-07-18,P004,3,900,2.98,80.46,2619.54,cartao_credito,Ana
1271,2024-07-18,P002,1,50,1.37,0.69,49.31,pix,Carla
1272,2024-07-18,P002,2,50,8.11,8.11,91.89,dinheiro,Ana
1273,2024-07-19,P002,3,50,1.47,2.21,147.79,cartao_credito,Carla
1274,2024-07-19,P003,2,250,3.14,15.7,484.3,dinheiro,Ana
1275,2024-07-19,P003,3,250,3.34,25.05,724.95,pix,Ana
1276,2024-07-19,P003,3,250,1.82,13.65,736.35,cartao_credito,Diego
1277,2024-07-19,P002,3,50,4.92,7.38,142.62,cartao_credito,Bruno
1278,2024-07-19,P001,3,3500,11.52,1209.6,9290.4,cartao_credito,Ana
1279,2024-07-19,P004,1,900,3.29,29.61,870.39,dinheiro,Bruno
1280,2024-07-20,P002,3,50,4.37,6.56,143.44,pix,Diego
1281,2024-07-20,P003,2,250,8.38,41.9,458.1,dinheiro,Diego
1282,2024-07-20,P005,3,180,9.45,51.03,488.97,dinheiro,Ana
1283,2024-07-20,P001,2,3500,7.65,535.5,6464.5,pix,Bruno
1284,2024-07-21,P002,1,50,12.3,6.15,43.85,cartao_credito,Ana
1285,2024-07-21,P003,1,250,11.12,27.8,222.2,cartao_credito,Diego
1286,2024-07-21,P005,2,180,0.86,3.1,356.9,pix,Bruno
1287,2024-07-21,P004,3,900,9.5,256.5,2443.5,dinheiro,Diego
1288,2024-07-21,P005,3,180,3.62,19.55,520.45,pix,Bruno
1289,2024-07-21,P004,3,900,11.68,315.36,2384.64,cartao_credito,Diego
1290,2024-07-22,P005,2,180,2.72,9.79,350.21,pix,Ana
1291,2024-07-22,P001,2,3500,6.19,433.3,6566.7,dinheiro,Ana
1292,2024-07-22,P002,3,50,6.81,10.21,139.78,dinheiro,Diego
1293,2024-07-22,P005,1,180,14.16,25.49,154.51,cartao_credito,Ana
1294,2024-07-22,P002,3,50,9.98,14.97,135.03,pix,Ana
1295,2024-07-22,P003,2,250,2.14,10.7,489.3,pix,Bruno
1296,2024-07-22,P005,1,180,8.39,15.1,164.9,cartao_credito,Ana
1297,2024-07-22,P003,2,250,10.57,52.85,447.15,cartao_credito,Bruno
1298,2024-07-23,P003,2,250,14.81,74.05,425.95,cartao_credito,Diego
1299,2024-07-23,P001,1,3500,3.69,129.15,3370.85,dinheiro,Carla
1300,2024-07-23,P003,2,250,2.16,10.8,489.2,pix,Diego
1301,2024-07-23,P002,2,50,3.18,3.18,96.82,cartao_credito,Diego
1302,2024-07-23,P001,2,3500,1.39,97.3,6902.7,cartao_credito,Ana
1303,2024-07-24,P003,2,250,14.48,72.4,427.6,cartao_credito,Ana
1304,2024-07-24,P004,2,900,11.68,210.24,1589.76,cartao_credito,Bruno
1305,2024-07-24,P004,1,900,9.26,83.34,816.66,dinheiro,Diego
1306,2024-07-24,P005,3,180,4.45,24.03,515.97,cartao_credito,Carla
1307,2024-07-24,P002,3,50,4.12,6.18,143.82,pix,Carla
1308,2024-07-25,P001,2,3500,1.89,132.3,6867.7,cartao_credito,Carla
1309,2024-07-25,P002,3,50,14.18,21.27,128.73,cartao_credito,Carla
1310,2024-07-25,P002,1,50,1.19,0.59,49.41,pix,Bruno
1311,2024-07-25,P001,3,3500,1.78,186.9,10313.1,cartao_credito,Carla
1312,2024-07-25,P002,3,50,1.72,2.58,147.42,pix,Ana
1313,2024-07-25,P005,1,180,6.8,12.24,167.76,pix,Bruno
1314,2024-07-25,P004,3,900,9.77,263.79,2436.21,dinheiro,Diego
1315,2024-07-25,P003,3,250,5.55,41.62,708.38,pix,Diego
1316,2024-07-25,P005,2,180,5.46,19.66,340.34,pix,Bruno
1317,2024-07-25,P001,1,3500,8.65,302.75,3197.25,pix,Bruno
1318,2024-07-25,P002,2,50,8.45,8.45,91.55,cartao_credito,Diego
1319,2024-07-26,P005,2,180,8.22,29.59,330.41,dinheiro,Ana
1320,2024-07-26,P004,2,900,1.89,34.02,1765.98,dinheiro,Ana
1321,2024-07-26,P004,1,900,7.95,71.55,828.45,pix,Bruno
1322,2024-07-26,P004,3,900,2.04,55.08,2644.92,dinheiro,Ana
1323,2024-07-26,P002,3,50,0.18,0.27,149.73,pix,Bruno
1324,2024-07-26,P004,1,900,1.94,17.46,882.54,cartao_credito,Diego
1325,2024-07-26,P001,1,3500,2.35,82.25,3417.75,pix,Carla
1326,2024-07-27,P005,2,180,2.27,8.17,351.83,dinheiro,Diego
1327,2024-07-27,P001,2,3500,0.24,16.8,6983.2,dinheiro,Diego
1328,2024-07-27,P004,2,900,6.23,112.14,1687.86,dinheiro,Carla
1329,2024-07-27,P005,1,180,0.61,1.1,178.9,dinheiro,Diego
1330,2024-07-27,P004,2,900,3.77,67.86,1732.14,pix,Bruno
1331,2024-07-27,P004,3,900,6.79,183.33,2516.67,pix,Carla
1332,2024-07-27,P004,3,900,13.44,362.88,2337.12,cartao_credito,Ana
1333,2024-07-28,P003,1,250,7.96,19.9,230.1,cartao_credito,Carla
1334,2024-07-28,P004,3,900,2.35,63.45,2636.55,pix,Diego
1335,2024-07-28,P003,3,250,7.59,56.92,693.08,pix,Ana
1336,2024-07-28,P005,1,180,4.55,8.19,171.81,cartao_credito,Ana
1337,2024-07-28,P005,2,180,6.67,24.01,335.99,pix,Bruno
1338,2024-07-28,P002,2,50,3.44,3.44,96.56,dinheiro,Carla
1339,2024-07-28,P005,1,180,4.29,7.72,172.28,dinheiro,Bruno
1340,2024-07-28,P005,2,180,5.84,21.02,338.98,pix,Bruno
1341,2024-07-29,P005,3,180,2.83,15.28,524.72,cartao_credito,Diego
1342,2024-07-29,P002,2,50,7.63,7.63,92.37,cartao_credito,Bruno
1343,2024-07-29,P002,1,50,0.82,0.41,49.59,pix,Ana
1344,2024-07-30,P005,2,180,8.58,30.89,329.11,cartao_credito,Bruno
1345,2024-07-30,P001,3,3500,2.06,216.3,10283.7,cartao_credito,Bruno
1346,2024-07-30,P005,3,180,6.85,36.99,503.01,dinheiro,Carla
1347,2024-07-31,P005,3,180,4.21,22.73,517.27,pix,Bruno
1348,2024-07-31,P004,2,900,1.71,30.78,1769.22,pix,Ana
1349,2024-07-31,P005,1,180,9.28,16.7,163.3,dinheiro,Diego
1350,2024-07-31,P002,3,50,6.96,10.44,139.56,pix,Ana
1351,2024-08-01,P004,1,900,9.19,82.71,817.29,dinheiro,Carla
1352,2024-08-01,P002,3,50,5.99,8.98,141.01,dinheiro,Ana
1353,2024-08-01,P004,1,900,8.49,76.41,823.59,pix,Diego
1354,2024-08-01,P004,3,900,8.9,240.3,2459.7,pix,Bruno
1355,2024-08-01,P002,1,50,8.72,4.36,45.64,pix,Bruno
1356,2024-08-01,P004,3,900,8.07,217.89,2482.11,dinheiro,Bruno
1357,2024-08-01,P002,3,50,0.74,1.11,148.89,cartao_credito,Bruno
1358,2024-08-01,P002,3,50,1.06,1.59,148.41,dinheiro,Diego
1359,2024-08-01,P002,1,50,7.6,3.8,46.2,dinheiro,Bruno
1360,2024-08-01,P003,3,250,3.3,24.75,725.25,cartao_credito,Diego
1361,2024-08-02,P002,2,50,2.77,2.77,97.23,dinheiro,Diego
1362,2024-08-02,P005,2,180,4.96,17.86,342.14,cartao_credito,Bruno
1363,2024-08-02,P002,2,50,5.47,5.47,94.53,pix,Carla
1364,2024-08-02,P002,2,50,7.69,7.69,92.31,pix,Carla
1365,2024-08-03,P005,3,180,5.28,28.51,511.49,cartao_credito,Bruno
1366,2024-08-03,P001,1,3500,2.9,101.5,3398.5,pix,Bruno
1367,2024-08-03,P004,2,900,11.61,208.98,1591.02,cartao_credito,Ana
1368,2024-08-04,P001,2,3500,4.3,301.0,6699.0,dinheiro,Carla
1369,2024-08-04,P004,2,900,2.48,44.64,1755.36,pix,Carla
1370,2024-08-04,P003,1,250,2.53,6.33,243.68,cartao_credito,Carla
1371,2024-08-05,P004,3,900,1.85,49.95,2650.05,cartao_credito,Bruno
1372,2024-08-05,P002,3,50,6.74,10.11,139.89,cartao_credito,Diego
1373,2024-08-05,P005,2,180,2.26,8.14,351.86,cartao_credito,Ana
1374,2024-08-05,P005,3,180,11.87,64.1,475.9,cartao_credito,Carla
1375,2024-08-05,P004,2,900,5.19,93.42,1706.58,dinheiro,Bruno
1376,2024-08-05,P004,3,900,0.77,20.79,2679.21,cartao_credito,Ana
1377,2024-08-05,P004,1,900,10.67,96.03,803.97,cartao_credito,Ana
1378,2024-08-06,P002,1,50,4.53,2.27,47.73,pix,Diego
1379,2024-08-06,P001,1,3500,8.15,285.25,3214.75,dinheiro,Carla
1380,2024-08-06,P003,2,250,0.09,0.45,499.55,dinheiro,Carla
1381,2024-08-06,P001,3,3500,10.62,1115.1,9384.9,cartao_credito,Bruno
1382,2024-08-06,P003,3,250,0.87,6.52,743.48,dinheiro,Bruno
1383,2024-08-06,P002,1,50,2.4,1.2,48.8,pix,Ana
1384,2024-08-06,P004,3,900,7.1,191.7,2508.3,dinheiro,Carla
1385,2024-08-06,P002,2,50,4.06,4.06,95.94,dinheiro,Bruno
1386,2024-08-07,P002,1,50,4.57,2.29,47.72,dinheiro,Ana
1387,2024-08-07,P001,2,3500,8.9,623.0,6377.0,cartao_credito,Bruno
1388,2024-08-07,P002,2,50,4.05,4.05,95.95,dinheiro,Bruno
1389,2024-08-07,P003,2,250,6.93,34.65,465.35,pix,Diego
1390,2024-08-07,P001,2,3500,1.68,117.6,6882.4,pix,Ana
1391,2024-08-08,P003,3,250,8.33,62.48,687.52,pix,Ana
1392,2024-08-08,P001,1,3500,4.19,146.65,3353.35,pix,Ana
1393,2024-08-08,P002,1,50,3.65,1.82,48.17,pix,Ana
1394,2024-08-09,P005,3,180,1.01,5.45,534.55,cartao_credito,Bruno
1395,2024-08-09,P001,1,3500,13.85,484.75,3015.25,cartao_credito,Diego
1396,2024-08-09,P003,3,250,7.78,58.35,691.65,dinheiro,Ana
1397,2024-08-10,P005,2,180,2.94,10.58,349.42,pix,Ana
1398,2024-08-10,P004,2,900,5.26,94.68,1705.32,cartao_credito,Bruno
1399,2024-08-10,P005,1,180,3.88,6.98,173.02,pix,Bruno
1400,2024-08-10,P003,2,250,4.73,23.65,476.35,pix,Diego
1401,2024-08-10,P001,2,3500,2.69,188.3,6811.7,cartao_credito,Bruno
1402,2024-08-10,P004,3,900,10.97,296.19,2403.81,cartao_credito,Ana
1403,2024-08-10,P002,3,50,1.82,2.73,147.27,cartao_credito,Diego
1404,2024-08-11,P004,2,900,3.77,67.86,1732.14,pix,Bruno
1405,2024-08-11,P005,1,180,4.63,8.33,171.67,pix,Bruno
1406,2024-08-12,P005,1,180,5.08,9.14,170.86,cartao_credito,Diego
1407,2024-08-12,P003,1,250,9.43,23.57,226.43,cartao_credito,Carla
1408,2024-08-12,P002,2,50,6.22,6.22,93.78,cartao_credito,Ana
1409,2024-08-12,P001,2,3500,4.45,311.5,6688.5,pix,Ana
1410,2024-08-12,P001,1,3500,0.04,1.4,3498.6,cartao_credito,Carla
1411,2024-08-13,P004,1,900,7.98,71.82,828.18,cartao_credito,Carla
1412,2024-08-13,P005,3,180,0.95,5.13,534.87,dinheiro,Bruno
1413,2024-08-13,P004,2,900,14.53,261.54,1538.46,cartao_credito,Diego
1414,2024-08-13,P003,2,250,12.87,64.35,435.65,cartao_credito,Ana
1415,2024-08-14,P001,1,3500,3.8,133.0,3367.0,pix,Carla
1416,2024-08-14,P004,1,900,0.79,7.11,892.89,cartao_credito,Diego
1417,2024-08-14,P004,3,900,14.27,385.29,2314.71,cartao_credito,Bruno
1418,2024-08-14,P001,1,3500,7.25,253.75,3246.25,dinheiro,Carla
1419,2024-08-14,P003,2,250,14.03,70.15,429.85,cartao_credito,Diego
1420,2024-08-14,P002,2,50,14.52,14.52,85.48,cartao_credito,Diego
1421,2024-08-15,P003,3,250,2.94,22.05,727.95,cartao_credito,Bruno
1422,2024-08-15,P001,1,3500,13.36,467.6,3032.4,cartao_credito,Ana
1423,2024-08-15,P002,3,50,6.1,9.15,140.85,dinheiro,Diego
1424,2024-08-15,P005,2,180,5.74,20.66,339.34,cartao_credito,Ana
1425,2024-08-15,P005,2,180,7.65,27.54,332.46,pix,Bruno
1426,2024-08-15,P001,3,3500,5.87,616.35,9883.65,dinheiro,Carla
1427,2024-08-15,P001,2,3500,0.09,6.3,6993.7,dinheiro,Carla
1428,2024-08-15,P005,3,180,9.89,53.41,486.59,pix,Ana
1429,2024-08-15,P001,2,3500,9.83,688.1,6311.9,pix,Ana
1430,2024-08-15,P003,3,250,9.16,68.7,681.3,dinheiro,Bruno
1431,2024-08-16,P004,3,900,0.02,0.54,2699.46,cartao_credito,Ana
1432,2024-08-16,P005,3,180,13.74,74.2,465.8,cartao_credito,Bruno
1433,2024-08-16,P002,1,50,7.69,3.85,46.16,dinheiro,Ana
1434,2024-08-16,P001,3,3500,9.41,988.05,9511.95,dinheiro,Diego
1435,2024-08-16,P005,2,180,9.91,35.68,324.32,dinheiro,Bruno
1436,2024-08-16,P003,3,250,1.88,14.1,735.9,cartao_credito,Bruno
1437,2024-08-16,P005,1,180,8.72,15.7,164.3,dinheiro,Bruno
1438,2024-08-17,P003,1,250,14.57,36.42,213.57,cartao_credito,Bruno
1439,2024-08-17,P001,3,3500,8.99,943.95,9556.05,dinheiro,Ana
1440,2024-08-17,P003,3,250,2.48,18.6,731.4,dinheiro,Diego
1441,2024-08-17,P004,2,900,4.71,84.78,1715.22,dinheiro,Diego
1442,2024-08-17,P005,2,180,1.43,5.15,354.85,pix,Diego
1443,2024-08-18,P003,2,250,9.65,48.25,451.75,pix,Ana
1444,2024-08-18,P001,2,3500,0.81,56.7,6943.3,dinheiro,Diego
1445,2024-08-18,P002,3,50,2.46,3.69,146.31,pix,Ana
1446,2024-08-18,P003,2,250,4.25,21.25,478.75,pix,Carla
1447,2024-08-18,P004,2,900,14.01,252.18,1547.82,cartao_credito,Diego
1448,2024-08-18,P004,2,900,5.76,103.68,1696.32,cartao_credito,Ana
1449,2024-08-18,P002,1,50,7.18,3.59,46.41,cartao_credito,Bruno
1450,2024-08-18,P005,3,180,1.96,10.58,529.42,pix,Diego
1451,2024-08-18,P001,2,3500,14.16,991.2,6008.8,cartao_credito,Carla
1452,2024-08-18,P004,3,900,2.62,70.74,2629.26,cartao_credito,Bruno
1453,2024-08-18,P004,1,900,3.99,35.91,864.09,dinheiro,Carla
1454,2024-08-19,P004,2,900,4.22,75.96,1724.04,dinheiro,Diego
1455,2024-08-19,P001,1,3500,9.91,346.85,3153.15,pix,Diego
1456,2024-08-19,P004,2,900,10.98,197.64,1602.36,cartao_credito,Diego
1457,2024-08-19,P001,3,3500,9.76,1024.8,9475.2,cartao_credito,Carla
1458,2024-08-19,P003,2,250,1.44,7.2,492.8,cartao_credito,Diego
1459,2024-08-20,P002,3,50,7.31,10.96,139.03,dinheiro,Bruno
1460,2024-08-20,P001,1,3500,4.9,171.5,3328.5,pix,Ana
1461,2024-08-20,P002,3,50,10.6,15.9,134.1,cartao_credito,Bruno
1462,2024-08-21,P003,2,250,5.61,28.05,471.95,pix,Diego
1463,2024-08-21,P003,2,250,9.14,45.7,454.3,pix,Ana
1464,2024-08-21,P003,1,250,6.67,16.67,233.32,pix,Diego
1465,2024-08-21,P005,1,180,5.57,10.03,169.97,dinheiro,Bruno
1466,2024-08-21,P004,1,900,8.48,76.32,823.68,dinheiro,Carla
1467,2024-08-22,P004,3,900,5.6,151.2,2548.8,pix,Diego
1468,2024-08-22,P002,2,50,9.65,9.65,90.35,pix,Carla
1469,2024-08-22,P002,1,50,1.31,0.66,49.34,cartao_credito,Ana
1470,2024-08-22,P005,2,180,8.27,29.77,330.23,pix,Diego
1471,2024-08-22,P002,3,50,3.31,4.96,145.03,pix,Diego
1472,2024-08-22,P001,2,3500,4.14,289.8,6710.2,pix,Carla
1473,2024-08-23,P005,3,180,1.94,10.48,529.52,cartao_credito,Diego
1474,2024-08-23,P001,2,3500,8.93,625.1,6374.9,dinheiro,Carla
1475,2024-08-23,P002,1,50,4.72,2.36,47.64,dinheiro,Ana
1476,2024-08-23,P003,2,250,4.51,22.55,477.45,dinheiro,Bruno
1477,2024-08-23,P004,1,900,8.7,78.3,821.7,dinheiro,Ana
1478,2024-08-23,P001,2,3500,2.07,144.9,6855.1,dinheiro,Bruno
1479,2024-08-23,P005,1,180,6.56,11.81,168.19,pix,Ana
1480,2024-08-23,P001,3,3500,4.71,494.55,10005.45,pix,Bruno
1481,2024-08-23,P005,3,180,0.16,0.86,539.14,pix,Ana
1482,2024-08-24,P001,1,3500,2.79,97.65,3402.35,cartao_credito,Carla
1483,2024-08-24,P001,1,3500,3.2,112.0,3388.0,pix,Carla
1484,2024-08-24,P002,3,50,7.99,11.98,138.01,dinheiro,Diego
1485,2024-08-24,P005,2,180,6.75,24.3,335.7,cartao_credito,Carla
1486,2024-08-24,P003,1,250,4.87,12.18,237.82,pix,Carla
1487,2024-08-24,P002,2,50,2.66,2.66,97.34,cartao_credito,Diego
1488,2024-08-24,P002,3,50,6.38,9.57,140.43,pix,Carla
1489,2024-08-24,P001,2,3500,11.74,821.8,6178.2,cartao_credito,Carla
1490,2024-08-24,P002,1,50,3.74,1.87,48.13,dinheiro,Carla
1491,2024-08-24,P004,3,900,7.93,214.11,2485.89,cartao_credito,Diego
1492,2024-08-25,P005,2,180,8.44,30.38,329.62,pix,Carla
1493,2024-08-25,P004,2,900,7.12,128.16,1671.84,pix,Diego
1494,2024-08-25,P005,3,180,8.78,47.41,492.59,dinheiro,Ana
1495,2024-08-25,P002,3,50,4.72,7.08,142.92,pix,Ana
1496,2024-08-26,P003,3,250,8.29,62.17,687.83,pix,Bruno
1497,2024-08-26,P004,2,900,9.32,167.76,1632.24,pix,Bruno
1498,2024-08-26,P005,2,180,5.91,21.28,338.72,cartao_credito,Carla
1499,2024-08-26,P005,2,180,1.18,4.25,355.75,dinheiro,Ana
1500,2024-08-27,P002,2,50,7.87,7.87,92.13,pix,Carla
1501,2024-08-27,P005,1,180,6.59,11.86,168.14,pix,Ana
1502,2024-08-28,P005,2,180,4.69,16.88,343.12,pix,Bruno
1503,2024-08-28,P003,2,250,11.82,59.1,440.9,cartao_credito,Ana
1504,2024-08-28,P005,3,180,1.36,7.34,532.66,pix,Carla
1505,2024-08-28,P004,1,900,2.56,23.04,876.96,cartao_credito,Diego
1506,2024-08-29,P002,3,50,5.73,8.6,141.41,pix,Bruno
1507,2024-08-29,P003,1,250,6.74,16.85,233.15,dinheiro,Ana
1508,2024-08-29,P003,1,250,6.47,16.17,233.82,dinheiro,Bruno
1509,2024-08-29,P005,1,180,3.16,5.69,174.31,cartao_credito,Carla
1510,2024-08-29,P003,3,250,8.83,66.23,683.77,cartao_credito,Carla
1511,2024-08-29,P003,3,250,11.16,83.7,666.3,cartao_credito,Carla
1512,2024-08-30,P001,1,3500,1.64,57.4,3442.6,cartao_credito,Diego
1513,2024-08-30,P004,1,900,13.2,118.8,781.2,cartao_credito,Carla
1514,2024-08-30,P003,1,250,5.19,12.97,237.03,pix,Bruno
1515,2024-08-31,P003,1,250,14.95,37.38,212.62,cartao_credito,Ana
1516,2024-08-31,P003,2,250,2.34,11.7,488.3,dinheiro,Bruno
1517,2024-09-01,P001,3,3500,6.06,636.3,9863.7,cartao_credito,Bruno
1518,2024-09-01,P001,3,3500,5.37,563.85,9936.15,pix,Bruno
1519,2024-09-01,P003,1,250,1.16,2.9,247.1,cartao_credito,Bruno
1520,2024-09-01,P002,2,50,0.76,0.76,99.24,cartao_credito,Ana
1521,2024-09-01,P001,3,3500,9.34,980.7,9519.3,cartao_credito,Ana
1522,2024-09-01,P002,2,50,3.87,3.87,96.13,dinheiro,Ana
1523,2024-09-01,P001,2,3500,4.39,307.3,6692.7,cartao_credito,Bruno
1524,2024-09-02,P004,1,900,9.82,88.38,811.62,pix,Diego
1525,2024-09-02,P002,3,50,2.17,3.25,146.75,pix,Bruno
1526,2024-09-02,P001,3,3500,14.47,1519.35,8980.65,cartao_credito,Ana
1527,2024-09-02,P002,1,50,1.88,0.94,49.06,dinheiro,Carla
1528,2024-09-02,P003,2,250,6.46,32.3,467.7,dinheiro,Bruno
1529,2024-09-02,P003,2,250,7.27,36.35,463.65,cartao_credito,Bruno
1530,2024-09-02,P004,3,900,1.5,40.5,2659.5,dinheiro,Bruno
1531,2024-09-03,P005,1,180,9.08,16.34,163.66,pix,Bruno
1532,2024-09-03,P004,1,900,6.96,62.64,837.36,pix,Ana
1533,2024-09-03,P003,2,250,7.01,35.05,464.95,cartao_credito,Diego
1534,2024-09-03,P003,1,250,11.54,28.85,221.15,cartao_credito,Bruno
1535,2024-09-03,P003,1,250,12.78,31.95,218.05,cartao_credito,Diego
1536,2024-09-03,P005,3,180,11.24,60.7,479.3,cartao_credito,Bruno
1537,2024-09-03,P002,2,50,1.89,1.89,98.11,pix,Diego
1538,2024-09-03,P001,2,3500,2.24,156.8,6843.2,pix,Ana
1539,2024-09-03,P003,1,250,8.26,20.65,229.35,pix,Diego
1540,2024-09-03,P002,1,50,0.64,0.32,49.68,cartao_credito,Ana
1541,2024-09-03,P005,2,180,2.82,10.15,349.85,pix,Carla
1542,2024-09-04,P004,1,900,7.95,71.55,828.45,dinheiro,Carla
1543,2024-09-04,P001,1,3500,2.72,95.2,3404.8,pix,Diego
1544,2024-09-04,P004,2,900,9.08,163.44,1636.56,dinheiro,Bruno
1545,2024-09-04,P005,2,180,9.48,34.13,325.87,dinheiro,Carla
1546,2024-09-04,P001,3,3500,9.58,1005.9,9494.1,dinheiro,Carla
1547,2024-09-05,P004,1,900,2.48,22.32,877.68,dinheiro,Diego
1548,2024-09-05,P005,1,180,14.26,25.67,154.33,cartao_credito,Diego
1549,2024-09-05,P001,3,3500,4.46,468.3,10031.7,dinheiro,Diego
1550,2024-09-05,P002,3,50,2.89,4.33,145.66,dinheiro,Ana
1551,2024-09-05,P003,2,250,10.6,53.0,447.0,cartao_credito,Diego
1552,2024-09-06,P001,2,3500,8.19,573.3,6426.7,cartao_credito,Carla
1553,2024-09-06,P001,1,3500,4.33,151.55,3348.45,dinheiro,Ana
1554,2024-09-06,P005,3,180,2.82,15.23,524.77,cartao_credito,Carla
1555,2024-09-06,P003,2,250,5.85,29.25,470.75,cartao_credito,Bruno
1556,2024-09-06,P001,1,3500,4.37,152.95,3347.05,dinheiro,Carla
1557,2024-09-07,P005,2,180,8.59,30.92,329.08,pix,Diego
1558,2024-09-07,P002,2,50,13.58,13.58,86.42,cartao_credito,Diego
1559,2024-09-07,P003,1,250,13.84,34.6,215.4,cartao_credito,Diego
1560,2024-09-07,P003,3,250,1.76,13.2,736.8,dinheiro,Diego
1561,2024-09-08,P001,3,3500,7.13,748.65,9751.35,dinheiro,Carla
1562,2024-09-08,P005,2,180,12.54,45.14,314.86,cartao_credito,Ana
1563,2024-09-08,P002,1,50,5.55,2.77,47.23,pix,Diego
1564,2024-09-09,P005,1,180,0.26,0.47,179.53,dinheiro,Ana
1565,2024-09-09,P002,2,50,3.43,3.43,96.57,dinheiro,Carla
1566,2024-09-09,P003,2,250,5.89,29.45,470.55,dinheiro,Carla
1567,2024-09-09,P004,1,900,7.1,63.9,836.1,pix,Diego
1568,2024-09-09,P003,3,250,0.26,1.95,748.05,pix,Diego
1569,2024-09-09,P005,1,180,2.91,5.24,174.76,pix,Bruno
1570,2024-09-10,P003,3,250,9.13,68.48,681.52,pix,Carla
1571,2024-09-10,P005,2,180,5.0,18.0,342.0,pix,Ana
1572,2024-09-10,P001,3,3500,10.2,1071.0,9429.0,cartao_credito,Diego
1573,2024-09-11,P005,1,180,6.29,11.32,168.68,pix,Ana
1574,2024-09-11,P003,1,250,6.21,15.53,234.47,cartao_credito,Ana
1575,2024-09-11,P001,2,3500,0.49,34.3,6965.7,pix,Carla
1576,2024-09-11,P004,2,900,6.88,123.84,1676.16,dinheiro,Bruno
1577,2024-09-11,P002,3,50,1.7,2.55,147.45,dinheiro,Carla
1578,2024-09-11,P003,3,250,3.55,26.62,723.38,dinheiro,Carla
1579,2024-09-11,P004,1,900,5.95,53.55,846.45,pix,Carla
1580,2024-09-11,P003,2,250,9.25,46.25,453.75,cartao_credito,Ana
1581,2024-09-12,P003,2,250,3.27,16.35,483.65,cartao_credito,Carla
1582,2024-09-12,P004,1,900,5.11,45.99,854.01,pix,Ana
1583,2024-09-12,P001,1,3500,4.0,140.0,3360.0,pix,Bruno
1584,2024-09-12,P005,3,180,5.07,27.38,512.62,dinheiro,Ana
1585,2024-09-12,P005,3,180,12.04,65.02,474.98,cartao_credito,Bruno
1586,2024-09-12,P005,2,180,5.0,18.0,342.0,dinheiro,Diego
1587,2024-09-12,P004,2,900,1.91,34.38,1765.62,dinheiro,Diego
1588,2024-09-12,P001,1,3500,7.29,255.15,3244.85,dinheiro,Bruno
1589,2024-09-12,P003,2,250,3.95,19.75,480.25,cartao_credito,Diego
1590,2024-09-12,P005,2,180,9.39,33.8,326.2,dinheiro,Diego
1591,2024-09-13,P003,3,250,0.17,1.28,748.73,cartao_credito,Bruno
1592,2024-09-13,P002,1,50,1.38,0.69,49.31,dinheiro,Ana
1593,2024-09-13,P004,3,900,7.88,212.76,2487.24,cartao_credito,Bruno
1594,2024-09-13,P003,3,250,2.62,19.65,730.35,pix,Ana
1595,2024-09-13,P002,3,50,7.09,10.64,139.37,dinheiro,Bruno
1596,2024-09-13,P003,2,250,8.98,44.9,455.1,dinheiro,Carla
1597,2024-09-13,P004,1,900,3.53,31.77,868.23,pix,Bruno
1598,2024-09-13,P002,3,50,5.8,8.7,141.3,dinheiro,Bruno
1599,2024-09-13,P001,2,3500,9.43,660.1,6339.9,pix,Carla
1600,2024-09-13,P004,3,900,0.07,1.89,2698.11,dinheiro,Ana
1601,2024-09-14,P004,2,900,4.88,87.84,1712.16,cartao_credito,Bruno
1602,2024-09-14,P003,1,250,10.84,27.1,222.9,cartao_credito,Bruno
1603,2024-09-14,P005,3,180,2.72,14.69,525.31,dinheiro,Ana
1604,2024-09-14,P002,3,50,12.79,19.18,130.81,cartao_credito,Carla
1605,2024-09-14,P003,1,250,9.98,24.95,225.05,cartao_credito,Carla
1606,2024-09-14,P001,1,3500,7.35,257.25,3242.75,dinheiro,Ana
1607,2024-09-14,P004,2,900,6.51,117.18,1682.82,dinheiro,Diego
1608,2024-09-15,P003,2,250,9.22,46.1,453.9,dinheiro,Bruno
1609,2024-09-15,P001,1,3500,6.96,243.6,3256.4,pix,Ana
1610,2024-09-15,P004,3,900,11.43,308.61,2391.39,cartao_credito,Ana
1611,2024-09-15,P001,3,3500,1.87,196.35,10303.65,pix,Bruno
1612,2024-09-15,P004,2,900,6.07,109.26,1690.74,cartao_credito,Carla
1613,2024-09-15,P002,2,50,12.19,12.19,87.81,cartao_credito,Carla
1614,2024-09-15,P003,2,250,12.56,62.8,437.2,cartao_credito,Diego
1615,2024-09-16,P003,2,250,7.76,38.8,461.2,dinheiro,Diego
1616,2024-09-16,P001,3,3500,9.49,996.45,9503.55,cartao_credito,Carla
